Market	Upstream	Downstream	dist1	dist2	dist3	dist4	dist5	Matching
1	3	1	9.402580287942364	13.917887842909117	11.7890261943801	22.277248225154622	6.269110120558885	0
1	3	2	21.153638155150077	20.92721566918322	17.686403733491602	23.4462297182273	15.183870531972392	0
1	3	3	8.276172036983318	17.702742533167246	12.080177941226715	18.434087258579467	22.29121659618714	1
1	3	4	7.580540211809307	11.382226519007684	10.342734726570203	19.52056042512956	15.675941175043839	1
1	3	5	14.387939540342828	11.078644603572005	23.625294546601495	11.961248680283529	15.675616766432793	0
1	3	6	22.51076103868715	15.833377277615554	11.617285483967631	17.668230093355795	20.575490465367416	1
1	3	7	22.985301281606773	13.695620058365478	17.83713874229602	22.770306000322265	5.607233622612906	1
1	3	8	24.834106850898387	8.465359622814248	6.212340016507575	22.090563206436094	12.879645458253975	0
1	3	9	20.7843382370851	13.593368245110575	13.484663514337257	20.16312039236658	17.139405360851114	1
1	3	10	24.561199006623546	21.025900800213996	17.941672244665327	6.397679912558381	5.335595820474666	0
1	4	1	8.092109628487108	14.660901568812076	14.484610559494687	23.768022973791965	22.216455638080348	0
1	4	2	5.4435095214601645	11.755177246178881	6.480016927227354	9.081560331030182	14.312297338635073	1
1	4	3	8.219954869734497	10.293650447318377	24.92076684599872	8.322629748575423	20.372480083237853	0
1	4	4	21.51225432673639	21.919918195168023	23.1868409323029	14.900893593793448	5.905534192613722	1
1	4	5	22.17111184159411	8.662279243912177	20.46869418038935	24.28336599882332	17.366029362940708	0
1	4	6	24.352376420641853	7.033525677954167	5.236936700458177	24.30015709456282	8.640467727750021	0
1	4	7	24.14355671494492	10.56307110198983	10.064754245532804	17.22387547408242	13.19553019583389	0
1	4	8	6.082412669667782	10.611074178329737	5.070896949670036	12.460014144308875	13.96203321629951	1
1	4	9	22.298087391960628	17.869571081933543	14.13768885563477	8.643831965521784	20.23957722710044	0
1	4	10	8.406809692705739	9.58342366061806	21.059173854535615	16.079376651077304	24.631937422971546	1
1	5	1	11.679368177522026	22.564075297511287	13.117813893385936	14.352849549673298	22.603008339366625	0
1	5	2	23.697928732471354	24.45996190993076	16.818785479075174	15.926214179496718	22.807075901807195	0
1	5	3	18.63992747370139	7.44027707404868	15.937257598355465	9.949885766804861	6.0537804011639125	0
1	5	4	5.148680424785795	24.209196533130857	14.740359090249008	19.46984184999048	12.16400083690067	1
1	5	5	18.588992633785956	7.5940820549047245	9.717924511356255	15.54307895914846	12.915072300357483	1
1	5	6	15.275780982557635	17.722197202988013	10.701632269051352	18.890858508851608	18.5532364403049	1
1	5	7	17.232750098486406	15.581037384736849	20.22958387979368	22.299052937938285	21.73713138406829	1
1	5	8	14.518204891419224	5.073406057263952	12.043307480145614	20.81614408921935	6.125508389845628	0
1	5	9	9.169005333598129	6.549793493964607	18.2951780840773	23.402502215581116	10.180006321155876	0
1	5	10	15.936126825755249	7.497829401794842	14.686015094024249	12.716148516450613	13.532993130178696	0
1	6	1	21.557183222815503	17.39448260210449	22.858671362995487	13.51059919476161	15.529901631596651	0
1	6	2	6.179321547752572	13.830344558244285	23.927130344734707	23.528742216696998	8.944198844434194	1
1	6	3	21.58027640688634	13.04113249672259	14.032303520322738	8.242518377067306	23.785515290464588	1
1	6	4	9.407109892454578	6.532479664687436	24.748326423323952	7.064068626171654	10.038030027538817	0
1	6	5	21.083445243012136	15.795986634407999	19.770943832904216	6.693137057695417	12.105562339054185	1
1	6	6	8.413980831563283	14.380024251988782	12.999149632481686	12.869960016242299	17.120523626245834	1
1	6	7	9.061264106562167	19.99030031135942	15.888611072675161	23.238321397837545	21.515937979760004	1
1	6	8	16.109518733242272	10.725479477819853	15.869039979976378	17.667710370880528	20.55129543046958	1
1	6	9	14.023627199505022	22.05566962098647	18.55701150137901	23.33797817500161	5.692040650452064	1
1	6	10	13.694651424883514	19.59818076321313	12.88857438054714	8.49621150356328	18.71675289994817	1
1	7	1	19.63704397190898	9.04074084062465	18.87046674979046	21.434817368602104	23.86346484139529	1
1	7	2	8.907507079831124	7.914012603676763	9.611059650918193	14.950255519246092	11.456358458209522	0
1	7	3	24.305806625856164	6.805097510958589	24.09265503553695	22.48610048035617	6.353439977163056	1
1	7	4	7.8349953269033925	20.12780338352001	18.84394938611436	17.302222517322413	12.039920530790123	1
1	7	5	15.730495923618658	12.270650453070502	24.00768507757944	23.394260520981057	14.82914656850059	0
1	7	6	21.001374148151932	9.041768691901055	18.969340684318993	24.79120119080227	6.168704015320387	0
1	7	7	24.966724848771264	22.388926913263056	21.89122773250687	22.19272192712939	24.80782192289133	1
1	7	8	20.918465631275467	8.827113818033602	14.267051909385778	10.46046279581185	23.603858974431958	0
1	7	9	17.378466443522996	8.287491981391163	13.854313981485234	15.831705691939518	17.341161489718175	0
1	7	10	24.90805987945062	9.870439664129236	16.365695327570513	23.79130971991564	8.032006267551836	0
1	8	1	6.581665541550898	10.743892591363881	20.857230626045883	8.29271776922688	17.10684958178487	0
1	8	2	24.994192875151498	10.625844142204755	18.232658359091587	23.945090288770352	24.0375583408209	1
1	8	3	10.823904338034215	22.14631916051757	6.2672241577906185	23.479282963527083	17.53104667331077	1
1	8	4	19.39679021886799	10.452684798189182	10.679402675215538	8.34269384810717	20.61762395058328	0
1	8	5	19.215464829885633	7.951825928048667	11.484732168588483	17.92864123206155	22.093690578557542	1
1	8	6	16.719512731845306	17.287028158731644	18.674283894952467	9.030267418768602	7.665130971405894	0
1	8	7	14.762277736552598	21.44355417272594	7.046440972287094	23.736727805644477	11.267159758883256	0
1	8	8	15.294549556762334	21.123808291994578	15.750497160330468	11.965918183205197	16.81512939786197	1
1	8	9	24.524108325915556	20.16717749050993	7.627086214299968	12.53914899513289	13.296696572499059	1
1	8	10	19.681309937028942	17.227217219413795	21.333590869470868	17.265096508935024	10.982485089020749	1
1	9	1	23.778720864385974	21.72500371584048	13.640514241127882	14.673673580952023	12.131356092635627	1
1	9	2	16.459861871225556	19.457602950788214	13.296373352052804	22.211427854010125	22.988714384011637	0
1	9	3	19.987671693178974	6.283941277007482	18.66248910663414	7.736718953761368	20.334030013887222	0
1	9	4	18.573304375739653	13.731134145740825	5.0309948119299435	23.745481715815956	10.708573036784191	1
1	9	5	22.483141843867415	8.85058991069599	16.88074703417803	14.90496610361799	15.21635686298378	1
1	9	6	21.981785318501757	11.721355214498821	7.322722344488447	14.354414659440167	23.609408761971295	1
1	9	7	7.959872942626859	18.44743179908285	17.233073226292305	5.4974850733868905	5.419036881038753	0
1	9	8	10.016890709524937	20.2452818620958	5.982284804356588	5.175092690847073	16.766387943571214	0
1	9	9	13.29552530034567	10.148073585900864	5.328929363044203	20.2874663859223	18.27159410994375	0
1	9	10	7.851635948321281	23.557499720287524	23.931606980374262	19.669953103505634	22.108933716863596	1
1	10	1	17.629561145897824	15.554457673128933	15.482610239579316	8.239644723335253	7.999879304847283	1
1	10	2	17.218349135039908	17.172794460130923	11.358640104678273	23.914239951891346	5.701814670725746	0
1	10	3	23.799862168057942	5.299238637099343	12.181521956044868	24.982972409464892	13.470177289293904	1
1	10	4	6.98130165611607	8.267110906872468	23.140634547406528	20.680765017416746	8.255416406227472	1
1	10	5	15.262861635093014	8.307856727293348	22.896590229815892	6.218310921233616	16.918897622622588	0
1	10	6	21.875922743332993	23.091352169527248	10.683386324588888	12.133875264515058	14.735608243813125	1
1	10	7	10.61910057184894	7.1350901228869255	7.2298815919854285	12.484020282118419	13.957912314110416	1
1	10	8	10.37084120364998	16.84361746817389	21.21623890823993	16.26924258280055	19.315450789610907	1
1	10	9	22.733849579015043	20.655316476437136	9.233036786278358	21.87460330716744	18.22630924077012	0
1	10	10	15.273962232943589	11.833071000530474	17.588798493724013	11.853157069678453	5.966994806762681	0
2	1	1	11.374382948680399	16.152245708486774	17.137721578262678	21.29871294055698	12.656613687963247	0
2	1	2	6.047979569864275	15.80148744176158	18.152454239323276	6.733560314978778	20.72878976279808	0
2	1	3	20.120806430234815	5.469602668770207	10.451770491750814	6.423518633625015	8.344250302677175	1
2	1	4	17.493183563050295	9.391302684511281	17.141279692991034	11.954476510237683	15.851533064047455	1
2	1	5	19.222884902202246	23.08290005715706	21.683683691876972	18.09476409882737	9.398077080667044	0
2	1	6	6.76597699357993	7.516821956431443	24.461561837628324	24.30466170732587	15.85090345089743	1
2	1	7	8.452951915332982	22.809693878672952	20.79446643983239	8.254190941301154	23.10943063065516	0
2	1	8	17.015574982491103	7.350902985533281	14.363458747831427	15.677589330849102	10.423626327229883	0
2	1	9	21.04493906820177	24.0017686250374	20.101353661738727	21.831912511657762	18.916593854384026	1
2	1	10	24.654798241206123	14.992029166041757	20.18085308893329	18.469783705316324	13.708627244321786	0
2	2	1	10.148862879370949	17.829916175033787	24.133573204060234	13.077287366428823	16.977118086821154	1
2	2	2	24.35941178478643	11.609483792394165	6.136563996077186	15.607179633847224	18.680866978101193	1
2	2	3	5.053360681839489	21.513729210138287	24.84480181126733	7.56624556129016	16.183306409698975	1
2	2	4	5.159389691958388	18.640087676011547	11.527897261749374	24.390200758231707	9.84818838886985	1
2	2	5	10.484104046935748	19.06307099389452	5.003620206911748	23.280546984674125	5.503802131315329	0
2	2	6	20.85579340313518	7.46458957197591	10.402165211218257	13.490839441445047	15.00659593146252	0
2	2	7	22.70161194059409	24.96342632829831	8.171886091099733	12.882961810456163	24.515693203600584	0
2	2	8	6.831894792430159	14.25249440709743	20.000266876925664	16.36121779585698	21.636164818645135	1
2	2	9	14.05013330839299	11.075758074303096	24.029809721483815	19.303796936574166	12.520939806788643	0
2	2	10	10.772733226084043	12.185090224782549	18.37231474167561	15.947233652285362	14.104812041665088	0
2	3	1	21.875892965469838	16.42567345869123	8.513962629682673	19.67536331744158	9.040711454644892	1
2	3	2	6.449930070540788	5.483198050125591	8.733406182953729	5.238006892144554	8.723625216498991	0
2	3	3	7.557627503806785	22.889363914950906	24.63259199819054	23.027111883411507	22.27725000975355	0
2	3	4	24.586040800661458	8.200808859579496	16.764271838591274	22.620958429648944	18.61992211056853	0
2	3	5	13.857870129604407	6.441825864085388	20.872914343734585	5.092474617296915	10.952160325387872	0
2	3	6	13.326089516478248	22.288679689552374	5.8646172983679605	10.396026550627443	6.61004837875991	0
2	3	7	20.91709424478951	17.54496611999525	9.128220436617262	15.731625331073303	7.343604015583271	0
2	3	8	20.330671935876232	14.901728605513448	22.0272690625791	10.842173360340187	11.590173221003191	1
2	3	9	12.890119464241835	24.505197311830685	7.204798188807725	22.595539214158137	18.847072388225115	0
2	3	10	6.350819216081604	6.294520869759552	23.748222463060593	23.526623088462074	23.997135431501427	1
2	4	1	21.643995918289242	5.741975703347656	21.661595031732908	15.380471474806097	23.38858960494904	0
2	4	2	24.961343432032635	24.858237074721202	6.4243302281940196	9.204060175781752	24.79536837851387	1
2	4	3	6.763008539963671	6.22786476251019	17.52641435639383	11.62990060888514	9.39316739229783	1
2	4	4	13.510193240719527	7.679297939024767	23.62085408673164	24.55193973188439	6.812374733585578	0
2	4	5	11.164917125302395	22.78389782082514	15.533447945298022	18.561618192338685	6.876124804373227	1
2	4	6	15.045859248671842	13.820309960286451	20.392972895035484	20.822699033576654	8.880004895708154	1
2	4	7	24.212169615770236	17.643122852141687	22.67116842011915	5.6033753882105515	5.3281294012966285	0
2	4	8	15.940789227089542	9.26632303137265	7.046573632418966	5.811549921423662	12.829612159500424	1
2	4	9	17.34734484256085	12.36614592890621	7.613825593018937	16.624634263056475	6.4330144979071235	0
2	4	10	22.8586716602604	13.373683916100681	8.606642825053118	11.52925546037769	23.890616061723584	0
2	5	1	10.91724245515406	14.990266487000497	14.63256205588953	9.965159704469801	23.84780588820957	0
2	5	2	23.952533543273034	9.736501508321297	13.360514639963327	24.40368589023607	14.315052964115225	0
2	5	3	18.790621744317576	5.105371356200262	5.951435047381558	12.105960966268121	21.493244642618457	1
2	5	4	21.747327315693283	5.263294162260404	7.91154379613463	22.776378834539997	11.542223860158366	1
2	5	5	5.100203289989956	23.79184633022406	10.969260389079164	14.952392118911089	10.717014132978761	0
2	5	6	19.270098165631836	19.673918246632084	9.18310633818303	19.35780465211821	19.32040861991296	0
2	5	7	16.16239535494084	8.41426258668045	7.5955854775885285	12.733911824568192	6.536531842245175	0
2	5	8	8.220893225462092	17.598814296240988	17.150352951411605	24.12621027023198	22.68517748639048	1
2	5	9	13.816684340432115	12.712402328515225	20.30601323694939	21.271481160595734	17.863258381468455	1
2	5	10	18.74980657536056	22.117824142044633	14.448822588368625	17.163010601023018	16.93649299142053	0
2	6	1	15.371283300516332	20.64696160296976	5.47167434401981	18.72766289257752	14.984282645155503	0
2	6	2	15.83812173741789	5.511809959342795	13.069175227000962	15.74968517214775	18.3882450568496	0
2	6	3	6.6282850614958875	19.57239838642201	21.92854080508343	16.580602525541014	19.646513442459927	0
2	6	4	24.799640051384245	9.80571751661958	9.91202160167883	22.437263577190137	21.06870133122819	1
2	6	5	19.736998068152545	10.706975317801994	12.302752114770279	22.62492968693377	19.41473200799726	0
2	6	6	9.409494875582421	5.3623817218568774	6.23520640509744	21.00953914977829	15.77731205701491	1
2	6	7	16.929767209393386	16.920205559463636	10.35322187683953	20.3242936755099	9.327031569430044	1
2	6	8	5.93744372479442	19.375423005355245	12.212564353670722	24.78962392329042	10.310538415416875	1
2	6	9	7.472359191951416	7.308503816111241	9.525142523849578	13.49266120595091	5.180339721174985	1
2	6	10	11.108930355712342	22.87811531091188	20.767559700447023	14.918055617605617	10.968115145160667	1
2	7	1	9.91031539438763	7.049548610920098	20.82835984448114	23.40643963726736	24.964318622465875	1
2	7	2	9.881072348074532	8.451055048991773	16.15573983751828	17.756801848830357	16.861658039592843	1
2	7	3	6.425777555573944	24.973580443594642	14.648978330611875	9.227600663050023	5.862643895113834	0
2	7	4	15.772029486441191	7.799227922432728	12.957968007045206	5.1063596432855896	21.566058699361072	1
2	7	5	12.980838558335087	19.50744802957074	6.665787519149649	15.203728146771581	10.610307023625122	1
2	7	6	17.81776255674761	21.843900016441914	14.727159940970502	18.52735469849813	21.95882366849098	0
2	7	7	24.240104227042508	21.628774078743533	17.396850629489705	17.502050359412834	13.459850697399087	1
2	7	8	12.370273716804093	17.706335877641393	5.87715343595864	12.953798190567536	5.749523355234288	0
2	7	9	21.642206309636514	18.26914545069834	11.624797079863853	23.68260890188482	21.219741774945803	1
2	7	10	5.3726724645308686	24.15896412346637	8.52594407191443	21.613404799750676	19.606294644333452	1
2	8	1	8.469767977221224	14.880049454028086	14.009067503804282	5.005542428967587	15.236611359986615	1
2	8	2	22.66391141384308	11.071206173826532	20.903332034206045	10.925612761221476	8.461598614606238	0
2	8	3	21.456678026560432	22.713789425599018	16.539333814300583	23.643475843489973	22.51919630606622	0
2	8	4	9.959367012986505	24.506774153489495	16.501766306396476	17.69849471865288	7.203104247608035	1
2	8	5	11.33172541926658	22.295037858579533	10.434035442976253	20.31083852285954	18.089256767781137	1
2	8	6	14.086988680001546	10.187139797040928	19.322338530326427	9.805672341802968	13.832034370564873	1
2	8	7	18.920082236700658	19.111284433296277	17.142660968866387	11.787370641619827	19.560189074242345	1
2	8	8	5.154784428396695	6.307003750499387	14.292854019391875	12.681107745078783	12.19869422575384	0
2	8	9	16.92073730623239	10.61937677637195	23.048994555783395	10.930771773990621	20.17960995868598	1
2	8	10	5.87248660644908	20.21767042115161	16.989158032121715	18.927889577665987	9.547907260863198	1
2	9	1	5.545904392595432	12.213374030171988	23.810846496169887	8.130087155435042	18.753155513162028	1
2	9	2	8.30500037120786	17.68293016418236	20.884197148606148	19.395734717686047	12.966824091427785	0
2	9	3	6.1858090800349395	8.297342039863604	14.167904702057093	24.825729757083877	23.72748476528261	1
2	9	4	9.761825173374213	15.028257754518716	9.891122783625384	11.238747516371205	19.817789808106852	0
2	9	5	15.487439249449032	24.748474161365714	9.121815206551279	5.512658617053749	21.955656327136182	1
2	9	6	6.5370936777913435	24.0475011653743	16.29108300258799	24.012279153815044	9.161174643640994	0
2	9	7	12.682208599347483	13.139380734223963	15.43158435513024	5.057192617407079	23.57883737767827	0
2	9	8	13.242994707993777	12.689867239210262	22.08246150464622	8.066427243973248	5.743888553298731	1
2	9	9	20.012759252060228	24.705499080281854	9.84872888279537	5.709153796346534	19.55843458827671	0
2	9	10	17.745170030751794	9.657720745970693	16.243277093295134	15.16328248714046	11.16330990492255	0
2	10	1	12.919849089217323	24.67769926078926	8.27307998798732	9.430120542513102	10.518261465979826	1
2	10	2	17.4585472864501	10.215782009306	11.544872667722771	6.665675221308579	18.941231778365776	0
2	10	3	14.610551480093818	22.823171664047443	16.458627077743216	8.208943277995754	9.798925497523108	0
2	10	4	13.773616670019532	10.696855917342791	17.875039318698057	7.869892079524451	24.13206831399372	1
2	10	5	10.978619755721638	16.179066520913867	17.625854940847177	21.701773525673865	8.427783910856611	0
2	10	6	24.228167633412255	24.959682384299832	22.77794352460465	13.215279994354105	17.369313334753336	0
2	10	7	19.92489713728503	22.944484563875946	8.88685754213541	11.541053812223971	14.72367824469178	1
2	10	8	16.442274786651755	17.05835306156861	15.89525578183548	24.269579967289346	23.02765132748698	1
2	10	9	6.629999560237209	14.301395433096452	9.92006823089607	18.984514245578914	21.288617649052128	1
2	10	10	15.795945912973277	5.49817408789551	10.541788613213061	5.5417202728523804	11.862207301314129	0
3	1	1	18.58418988927002	8.310031726517092	7.139280331204851	16.45931381925805	24.67330251400969	0
3	1	2	19.435550114939495	23.563133424465057	8.07163830790655	5.940047983814143	21.385487921276514	1
3	1	3	15.944699795447871	10.423959074104005	9.539895865904903	19.244766401761964	7.1032560110595675	1
3	1	4	11.611304505646643	22.984590714479452	19.742859303636976	5.2679847764983805	6.299509153617294	1
3	1	5	8.37444746808869	18.56295752819922	24.531438142682198	9.508167296063593	17.61810032934966	1
3	1	6	14.935083270724078	7.7512190925703806	24.0927474195407	12.58115817035786	17.196597962801278	1
3	1	7	17.208439348519946	18.272046581569832	22.281889722422477	16.719098712971455	19.249851841702224	1
3	1	8	19.64641911944146	9.57426745049488	15.272028697234358	22.181030676197587	14.993331598229421	1
3	1	9	16.00858725976565	22.27492513490803	19.18224891974898	7.979733147616933	8.532070010277945	0
3	1	10	11.968562541362616	6.700269389638059	19.849844500021952	8.634084233597008	16.08882675074391	0
3	2	1	6.022069446195282	21.458521913718613	6.781315181289401	16.615335693787333	10.5891266905132	0
3	2	2	8.270607303215968	11.462271151819454	22.84072777682959	5.439353646255963	15.969994320969676	0
3	2	3	18.898490051452647	24.452389013182923	15.996301051393246	22.16316928784864	10.165045614633375	1
3	2	4	8.324400262333693	14.456765438800396	12.03848902947367	6.394909981931139	9.87260274821329	1
3	2	5	9.35290391084046	20.74524207210449	18.94869807098602	24.854638072202384	7.033845439304159	1
3	2	6	8.605587622816703	24.33214928080612	7.104514565500203	9.399356987411728	12.690113047004612	0
3	2	7	15.287603988907104	22.862347393693398	22.818270991350346	15.161293332973138	7.717155580171514	0
3	2	8	24.494286814998944	9.947109484465617	19.885969036165406	5.812589686891727	8.954375122768141	1
3	2	9	13.222528989964548	14.639049918183847	17.79572314244642	6.327625768609689	9.092082823474207	0
3	2	10	21.413601097076324	17.03258174443347	19.364776026757518	17.013932191391746	16.933206912278447	0
3	3	1	22.082063557917884	15.757132934902454	22.21760582580262	9.723678743684154	16.769671766014092	0
3	3	2	11.483924782729513	16.607317752246914	12.105328398885678	19.450328246398506	11.712541480205509	1
3	3	3	5.072777684496863	17.146711369249367	17.978827734403723	7.451736030781877	22.188858408165032	1
3	3	4	6.3475369067893475	6.761703547515285	21.639219497122177	7.113082900673817	10.053715331472336	1
3	3	5	5.762739025733687	12.348359471215069	10.071054503131592	24.003915080222356	16.89059904075908	0
3	3	6	14.625544841328129	14.334344691860558	10.035246029434344	22.535366386547764	6.110789937591452	0
3	3	7	16.54487650222823	11.722719043746842	10.235595244138192	16.677311711992353	16.342759513681106	1
3	3	8	21.20474740080838	13.020942172591536	7.045188725831007	8.469145916836482	19.393677827821733	0
3	3	9	13.126695171728393	21.376672628989944	20.035799241872425	9.65453906861844	19.81877763123053	1
3	3	10	22.959615398908504	7.51711332550142	16.44273860527397	24.685794484705347	24.100957131585446	1
3	4	1	20.615856535029486	7.595080088575983	18.68248203114976	20.290363198249686	24.193706784042995	1
3	4	2	18.49269142290523	24.65107874813001	8.816227251839525	24.093017376960574	24.28287987825628	0
3	4	3	14.929513997430078	14.237173710733487	23.381077732504835	16.578034554671007	19.731738049522143	0
3	4	4	22.565246622594643	19.866427098730583	8.87706120626386	11.748138826983435	11.479649092440134	1
3	4	5	13.821883945322128	19.3187425860256	23.353658663711663	13.873289581161615	5.8109017800121805	1
3	4	6	14.403063067430036	21.127847660783814	6.714361782525437	11.972126096844413	7.556358243189436	1
3	4	7	8.008746604009463	11.598564498736614	11.859333205572554	13.590408554958238	10.24374661857173	1
3	4	8	13.613337630466262	20.675685126035283	19.823837431078964	8.84705337538741	23.76692836908049	0
3	4	9	12.847358757745194	10.333778085442628	6.5522040852304	5.072981540075105	21.904133824757693	0
3	4	10	14.494012300092184	15.885276081971263	20.72547747188554	14.518752650317502	24.90600634690349	0
3	5	1	17.251551504440094	18.675930922111718	6.029793626862979	19.071003311203313	13.174948822112526	1
3	5	2	22.806944432764112	5.719464322087656	8.376554607542488	19.65612977475263	22.509868777820145	0
3	5	3	16.155048445225475	16.593727534827515	5.421315588917469	17.849144743587736	21.971399615708783	1
3	5	4	22.871252311990233	6.9828848438471205	15.024850105975005	8.154589735521967	9.103579194730656	0
3	5	5	11.946545255638235	17.146766797380607	21.41531937391659	22.515130107263147	14.211633605059447	1
3	5	6	17.35798167437357	15.580299734092815	12.123727504386714	9.639145824720657	10.691589049472018	0
3	5	7	20.653089217583506	9.630510804553545	13.614574040251984	23.79590418099619	11.946237701383371	1
3	5	8	5.952785208118275	9.015449504553402	9.01826351165365	18.361797221330832	6.699685446305345	1
3	5	9	6.2246905341684595	14.537499574750491	8.142769199220673	14.818193887696523	23.26175745404869	1
3	5	10	18.88033959282719	12.070751820846567	13.108190270180916	12.541881305148426	10.22783263962189	1
3	6	1	13.105252224474263	14.553808145412543	12.476658720090818	18.39134820816681	14.378403936287224	0
3	6	2	24.514703409875274	18.794614742605916	15.726034876503164	6.44950051147233	16.373352574719394	0
3	6	3	7.505716029246084	6.7789347748334094	7.395972606576137	15.170451263516465	19.80831543261602	1
3	6	4	14.86748961787534	21.5601269272561	8.09503236442913	21.9142981100114	7.667377601240133	1
3	6	5	7.717852076380275	22.876467529703774	24.07457669204622	21.90098690167968	10.633594502972517	0
3	6	6	10.501978800695511	19.821174756104256	12.80359212033719	15.774684076064766	21.57715985796979	0
3	6	7	14.706056325579592	13.09054960740372	14.140634302816114	18.41988701851671	5.945516776716339	1
3	6	8	5.668711236571781	21.979117915549395	16.452747786509313	10.243376825216455	12.202676484843135	0
3	6	9	15.782659526171287	14.476802387857823	19.828944734178037	16.311049536010596	5.517666473920212	1
3	6	10	23.123013698404257	10.385513830059615	16.835022273968473	18.207813776172507	12.807529549038442	1
3	7	1	19.71209662612908	13.59552485831015	10.918387827345217	14.179314302083267	17.206816840685534	1
3	7	2	10.172009387098974	19.492195004829924	15.15712444402514	19.690509853892905	8.197845335124526	0
3	7	3	15.863500653576956	15.568760168922967	13.754224415134825	23.586986600869707	23.77119152039465	0
3	7	4	13.420459110219191	17.05776390042822	9.689150821341684	12.080955829889405	24.205241610174483	0
3	7	5	10.230698442900202	6.514533985781014	24.365484484771834	24.78554550896655	21.74161085135588	0
3	7	6	6.92578305701851	21.53730772756999	19.98144206927565	15.917448862678533	20.908438434680278	1
3	7	7	8.734546325635513	15.663527382716396	13.687919381703885	20.814193744709534	16.52566132534814	0
3	7	8	7.369875508082124	12.164686286162532	10.958722458553176	11.578175692011538	19.28220617202031	1
3	7	9	13.697260568713542	17.355084827474755	7.7829780487669495	7.940713844521824	16.890586823143877	1
3	7	10	20.021891852528697	21.687003067849666	8.540821903891988	16.401884121510815	15.71297579034685	1
3	8	1	9.360422372376405	13.824233825179192	23.917304665029413	17.3050181706365	16.488554342425218	0
3	8	2	6.25513907570442	6.081318474728764	7.624769708866459	23.79513787961959	17.415975270283184	1
3	8	3	24.755353072896902	12.865012257742286	21.25350726355321	23.477175332051857	18.826251263388315	1
3	8	4	13.355305206924463	20.9875507663142	23.120387048829706	14.571933335782994	14.923138578335433	0
3	8	5	9.053712251340361	23.630473879350838	8.948589732867617	13.580884605976816	18.989972062057042	0
3	8	6	15.993951180159232	6.899722006576404	17.755028419388623	22.63523049539677	22.209426136475734	1
3	8	7	24.69478891253255	23.958161566536262	21.111389021062536	23.89605509665349	9.321217468332009	0
3	8	8	20.228727820231335	18.753110334819837	14.981466616142672	14.21907570625914	23.26294666218309	1
3	8	9	5.934410261595389	15.446377655269373	20.140377548560494	7.938472699487438	20.642893790934536	1
3	8	10	11.724249339165304	16.777263524634506	20.4485680589667	11.794255470022058	14.376525286897326	1
3	9	1	24.466068118026747	21.600955798879326	22.15918227736031	13.974342281398187	5.54752652206416	1
3	9	2	23.811129667118692	12.277408294692158	24.866274652788853	8.23587710657003	14.226176818508577	1
3	9	3	8.463135943120612	23.52733670444416	10.001344586963803	15.085994166734316	17.807673829510918	1
3	9	4	8.366358682741051	8.70401820210548	21.041795065384868	6.237606761766735	7.348194782772982	1
3	9	5	7.577773563012784	5.809975621824975	17.78417028958144	14.5558077271643	22.627687236999293	1
3	9	6	15.9741588470389	17.143352387837155	6.629765214806579	9.659588186207028	23.476592663078065	1
3	9	7	7.882716164449924	11.57659376836044	21.10566174368256	6.810646456367522	21.869217028695694	0
3	9	8	22.8443038227895	10.475428277017677	16.951918057369394	8.344760301085788	9.204855427292273	1
3	9	9	8.996653654971208	12.171025257759517	17.123957626815226	11.775711410245734	5.014875627928269	0
